Well ID,Well type code,well_number,Field_Name,Operator,latitude,longitude,Measured_Depth,Drilling_Start,Drilling_end,Completion_Date,Reservoir,play_name,state_name,well_cost
8.89905E+13,UN,42,Anticlinal Grande (ANGR),Pan American Energy,-45.88854,-69.00062,3215,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,449548.2964
8.89905E+13,UN,52,Anticlinal Grande (ANGR),Pan American Energy,-45.85338,-68.99039,3641,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,410113.3112
8.89905E+13,UN,AG-805,Anticlinal Grande (ANGR),Pan American Energy,-45.81331665,-68.95670179,5531,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,563292.6049
8.89905E+13,UN,AG-827,Anticlinal Grande (ANGR),Pan American Energy,-45.79805,-68.96325,5000,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,666727.03
8.89905E+13,UN,AG-833,Anticlinal Grande (ANGR),Pan American Energy,-45.79034,-68.95918,5495,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,690004.3422
8.89905E+13,UN,AG-836,Anticlinal Grande (ANGR),Pan American Energy,-45.91552,-69.02045,2634,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,360884.9988
8.89905E+13,UN,AG-839,Anticlinal Grande (ANGR),Pan American Energy,-45.92464,-69.01426,2339,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,368559.4262
8.89905E+13,UN,AG-847,Anticlinal Grande (ANGR),Pan American Energy,-45.79153,-68.94902,5433,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,678715.7209
8.89905E+13,UN,AG-850,Anticlinal Grande (ANGR),Pan American Energy,-45.79098,-68.94575,5249,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,543581.9091
8.89905E+13,UN,AG-854,Anticlinal Grande (ANGR),Pan American Energy,-45.78634,-68.94807,5269,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,708110.9952
8.89905E+13,UN,AGS-801,Anticlinal Grande (ANGR),Pan American Energy,-45.98501,-69.02594,3937,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,448584.0016
8.89905E+13,UN,8,Cerro Dragon (CDR),Pan American Energy LLC,-45.73122,-68.26414,6486,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,729435.929
8.89905E+13,UN,9,Cerro Dragon (CDR),Pan American Energy,-45.72673,-68.26409,5718,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,592721.0136
8.89905E+13,UN,25,Cerro Dragon (CDR),Pan American Energy,-45.74055,-68.23811,5059,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,671053.1879
8.89905E+13,UN,36,Cerro Dragon (CDR),Pan American Energy,-45.72659,-68.27709,6643,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,737674.4901
8.89905E+13,UN,56,Cerro Dragon (CDR),Pan American Energy,-45.73019,-68.32202,5331,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,553202.7677
8.89905E+13,UN,58,Cerro Dragon (CDR),Pan American Energy,-45.73457,-68.31575,5423,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,681579.7189
8.89905E+13,UN,60,Cerro Dragon (CDR),Pan American Energy LLC,-45.72638,-68.30243,5826,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,650818.2895
8.89905E+13,UN,64,Cerro Dragon (CDR),Pan American Energy,-45.73111,-68.27055,6496,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,868090.4789
8.89905E+13,UN,77,Cerro Dragon (CDR),Pan American Energy,-45.74517,-68.26422,6482,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,824391.3565
8.89905E+13,UN,90,Cerro Dragon (CDR),Pan American Energy,-45.74049,-68.30372,6479,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,860278.4165
8.89905E+13,UN,91,Cerro Dragon (CDR),Pan American Energy,-45.73922,-68.30919,6499,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,765783.4716
8.89905E+13,UN,110,Cerro Dragon (CDR),Pan American Energy,-45.72184,-68.29611,8477,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1052015.909
8.89905E+13,UN,131,Cerro Dragon (CDR),Pan American Energy LLC,-45.75342,-68.36098,5570,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,894858.3721
8.89905E+13,UN,143,Cerro Dragon (CDR),Pan American Energy,-45.72205,-68.25116,6528,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,655219.2121
8.89905E+13,UN,149,Cerro Dragon (CDR),Pan American Energy,-45.75463,-68.25601,5613,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,622605.6569
8.89905E+13,UN,167,Cerro Dragon (CDR),Pan American Energy,-45.76223,-68.34954,5249,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,1008017.677
8.89905E+13,UN,171,Cerro Dragon (CDR),Pan American Energy,-45.75323,-68.24317,5971,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,724456.4295
8.89905E+13,UN,178,Cerro Dragon (CDR),Pan American Energy,-45.74834,-68.26397,6430,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,823454.2489
8.89905E+13,UN,191,Cerro Dragon (CDR),Pan American Energy,-45.76761,-68.26413,6400,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,868350.4562
8.89905E+13,UN,CD-197,Cerro Dragon (CDR),Pan American Energy,-45.72939629,-68.26309894,5800,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,620263.3126
8.89905E+13,UN,CD-221,Cerro Dragon (CDR),Pan American Energy,-45.73556165,-68.42600184,5869,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,1166700.514
8.89905E+13,UN,CD-224,Cerro Dragon (CDR),Pan American Energy,-45.73676274,-68.25590002,6171,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,654058.6599
8.89905E+13,UN,CD-229,Cerro Dragon (CDR),Pan American Energy LLC,-45.74889,-68.24938,6663,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,888710.2456
8.89905E+13,UN,CD-231,Cerro Dragon (CDR),Pan American Energy,-45.73310365,-68.29529739,6765,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,747769.4249
8.89905E+13,UN,CD-239,Cerro Dragon (CDR),Pan American Energy,-45.73863,-68.43554,4140,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,767463.597
8.89905E+13,UN,CD-812,Cerro Dragon (CDR),Pan American Energy,-45.73876366,-68.2096971,7900,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,984839.8189
8.89905E+13,UN,CD-814,Cerro Dragon (CDR),Pan American Energy,-45.73662,-68.21673,8694,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1155239.634
8.89905E+13,UN,CD-825,Cerro Dragon (CDR),Pan American Energy,-45.73737,-68.33531,7883,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,971470.5297
8.89905E+13,UN,CD-827,Cerro Dragon (CDR),Pan American Energy,-45.74478,-68.21732,8700,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,999240.5212
8.89905E+13,UN,CD-830,Cerro Dragon (CDR),Pan American Energy,-45.73735,-68.26361,8293,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,973347.2938
8.89905E+13,UN,CD-836,Cerro Dragon (CDR),Pan American Energy,-45.69241,-68.27068,7801,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,900427.9144
8.89905E+13,UN,CD-857,Cerro Dragon (CDR),Pan American Energy,-45.74794,-68.24001,6069,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,653530.2094
8.89905E+13,UN,a-802,Cerro Dragon Norte (CDN),Pan American Energy,-45.72362,-68.33144,6243,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,790622.3468
8.89905E+13,UN,6,Ca„ëadon Grande (CGR),Pan American Energy,-45.79434,-68.27844,6706,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,791911.1884
8.89905E+13,UN,16,Ca„ëadon Grande (CGR),Pan American Energy,-45.79374,-68.28288,6856,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,793889.9043
8.89905E+13,UN,30,Ca„ëadon Grande (CGR),Pan American Energy,-45.77180832,-68.2876109,7578,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,904687.8036
8.89905E+13,UN,36,Ca„ëadon Grande (CGR),Pan American Energy,-45.78511,-68.27103,7709,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,789884.0453
8.89905E+13,UN,60,Ca„ëadon Grande (CGR),Pan American Energy,-45.78634,-68.31183,7545,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,783199.4007
8.89905E+13,UN,69,Ca„ëadon Grande (CGR),Pan American Energy,-45.79147,-68.30963,7027,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,804598.2496
8.89905E+13,UN,75,Ca„ëadon Grande (CGR),Pan American Energy,-45.78748,-68.34517,7414,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,899600.405
8.89905E+13,UN,111,Ca„ëadon Grande (CGR),Pan American Energy,-45.82077,-68.29185,7030,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,1590578.896
8.89905E+13,UN,115,Ca„ëadon Grande (CGR),Pan American Energy,-45.81743,-68.30497,7237,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,853110.3501
8.89905E+13,UN,CG-121,Ca„ëadon Grande (CGR),Pan American Energy,-45.77895,-68.26008,6177,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,671045.5415
8.89905E+13,UN,CG-159,Ca„ëadon Grande (CGR),Pan American Energy,-45.80467,-68.26973,7424,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,812508.0159
8.89905E+13,UN,CG-178,Ca„ëadon Grande (CGR),Pan American Energy,-45.82152,-68.30431,7339,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,742232.5885
8.89905E+13,UN,CG-181,Ca„ëadon Grande (CGR),Pan American Energy,-45.78666,-68.39822,7004,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,697166.4614
8.89905E+13,UN,CG-183,Ca„ëadon Grande (CGR),Pan American Energy,-45.77984,-68.26651,6699,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,651509.0134
8.89905E+13,UN,CG-204,Ca„ëadon Grande (CGR),Pan American Energy,-45.79988,-68.34418,7135,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,754670.7173
8.89905E+13,UN,CG-231,Ca„ëadon Grande (CGR),Pan American Energy,-45.77264,-68.22871,7703,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,751449.038
8.89905E+13,UN,CG-258,Ca„ëadon Grande (CGR),Pan American Energy,-45.76168,-68.15722,7874,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,828238.3406
8.89905E+13,UN,CG-266,Ca„ëadon Grande (CGR),Pan American Energy,-45.81623,-68.31666,7837,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,830876.3454
8.89905E+13,UN,CG-269,Ca„ëadon Grande (CGR),Pan American Energy,-45.77755,-68.23536,8044,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1030130.24
8.89905E+13,UN,CG-278,Ca„ëadon Grande (CGR),Pan American Energy,-45.79319,-68.24885,6640,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,821542.6512
8.89905E+13,UN,CG-808,Ca„ëadon Grande (CGR),Pan American Energy,-45.79001,-68.26064,8077,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,914653.5994
8.89905E+13,UN,CG-830,Ca„ëadon Grande (CGR),Pan American Energy,-45.77083,-68.21816,9219,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,903838.2046
8.89905E+13,UN,CG-838,Ca„ëadon Grande (CGR),Pan American Energy,-45.80533,-68.29362,9137,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1119205.593
8.89905E+13,UN,CG-843,Ca„ëadon Grande (CGR),Pan American Energy,-45.81341,-68.36344,8257,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,878090.2586
8.89905E+13,UN,CG-850,Ca„ëadon Grande (CGR),Pan American Energy,-45.80893,-68.29956,7283,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,977306.4249
8.89905E+13,UN,CG-854,Ca„ëadon Grande (CGR),Pan American Energy,-45.80871,-68.29392,7513,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,790955.3895
8.89905E+13,UN,CG-876,Ca„ëadon Grande (CGR),Pan American Energy,-45.78465,-68.30732,7234,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,890522.4402
8.89905E+13,UN,CG-889,Ca„ëadon Grande (CGR),Pan American Energy,-45.78515,-68.31531,7585,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,960514.1015
8.89905E+13,UN,IA-918,Ca„ëadon Grande (CGR),Pan American Energy,-45.78684,-68.33504,6919,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,691775.756
8.89905E+13,UN,CG-933,Ca„ëadon Grande (CGR),Pan American Energy,-45.79075,-68.42287,7880,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,780772.946
8.89905E+13,UN,IA-938,Ca„ëadon Grande (CGR),Pan American Energy,-45.80516,-68.29036,6919,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,725712.9864
8.89905E+13,UN,CG-946,Ca„ëadon Grande (CGR),Pan American Energy,-45.77489,-68.22856,7742,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,1410880.305
8.89905E+13,UN,CG-955,Ca„ëadon Grande (CGR),Pan American Energy,-45.79458,-68.25208,7221,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,923226.9025
8.89905E+13,UN,9,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.82226,-68.49003,6223,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,622616.7017
8.89905E+13,UN,CP-805,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.82760061,-68.49022131,7070,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,766096.9736
8.89905E+13,UN,CP-814,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.82664,-68.50527,6912,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,842989.0777
8.89905E+13,UN,CP-822,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.83574,-68.48557,6683,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,827720.0852
8.89905E+13,UN,CP-831,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.82879792,-68.51149362,6272,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,751332.643
8.89905E+13,UN,CP-837,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.83621,-68.48097,6745,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,714241.7013
8.89905E+13,UN,CP-838,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.83682,-68.50798,6240,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,743478.1006
8.89905E+13,UN,CP-852,Ca„ëadon Pedro (CAPE),Pan American Energy,-45.82853,-68.50719,8526,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1101866.128
8.89905E+13,UN,EG-808,El Gato (ELGA),Pan American Energy,-45.80856,-68.46164,7316,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,979319.1248
8.89905E+13,UN,EH-802,Enrique Hermite (ENHE),Pan American Energy,-45.78917721,-68.71529387,6108,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,821644.6031
8.89905E+13,UN,EL-812,El Lago (ELAG),Pan American Energy,-45.75183,-68.74072,5180,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,576118.1507
8.89905E+13,UN,N-801,El √ëandu (E√ëA),Pan American Energy,-45.71544,-68.14001,8963,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,997943.1836
8.89905E+13,UN,ET-1,El Triangulo (ETR2),Pan American Energy,-45.86691358,-68.13359882,8533,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1142961.23
8.89905E+13,UN,ET-41,El Triangulo (ETR2),Pan American Energy,-45.84692,-68.08908,7447,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,920151.3542
8.89905E+13,UN,ET-824,El Triangulo (ETR2),Pan American Energy,-45.84304,-68.09409,7828,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,902861.1658
8.89905E+13,UN,ET-828,El Triangulo (ETR2),Pan American Energy,-45.82938,-68.09287,8530,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,959301.7238
8.89905E+13,UN,ET-830,El Triangulo (ETR2),Pan American Energy,-45.81668,-68.09496,7910,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,842373.1185
8.89905E+13,UN,J-808,Jorge (JOR),Pan American Energy,-45.92492,-68.34621,10511,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1318918.271
8.89905E+13,UN,LF-803,Las Flores (LASF),Pan American Energy,-45.68689,-68.60634,5288,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,624339.6884
8.89905E+13,UN,LF-828,Las Flores (LASF),Pan American Energy,-45.67963,-68.56069,4442,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,558954.5526
8.89905E+13,UN,LF-845,Las Flores (LASF),Pan American Energy,-45.68233786,-68.59999657,4019,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,505764.5603
8.89905E+13,UN,26,La Madreselva (LMAD),Pan American Energy,-45.86818,-68.50167,8034,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,826468.626
8.89905E+13,UN,IA-834,La Madreselva (LMAD),Pan American Energy,-45.87974,-68.48394,7296,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,719877.0912
8.89905E+13,UN,LM-837,La Madreselva (LMAD),Pan American Energy,-45.85114,-68.48999,7240,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,716823.6325
8.89905E+13,UN,LMS-14,La Madreselva Sur (LMAS),Pan American Energy,-45.88975,-68.46276,8215,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,830677.5392
8.89905E+13,UN,LMS-21,La Madreselva Sur (LMAS),Pan American Energy,-45.89953,-68.43547,8625,NULL,NULL,NULL,Unassigned,Unassigned,Chubut,1714790.725
8.89905E+13,UN,LMS-826,La Madreselva Sur (LMAS),Pan American Energy,-45.88167,-68.44437,8064,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,954422.477
8.89905E+13,UN,LMS-834,La Madreselva Sur (LMAS),Pan American Energy,-45.87345,-68.45768,8713,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1164094.154
8.89905E+13,UN,LMS-844,La Madreselva Sur (LMAS),Pan American Energy,-45.91542,-68.42107,8366,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,880099.5602
8.89905E+13,UN,LMS-847,La Madreselva Sur (LMAS),Pan American Energy,-45.90389,-68.45641,8428,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1068376.636
8.89905E+13,UN,MC-60,Meseta Catorce (M14),Pan American Energy,-45.99879,-68.84028,7939,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,857881.6978
8.89905E+13,UN,MC-69,Meseta Catorce (M14),Pan American Energy,-45.99300607,-68.8336694,7116,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,712148.2894
8.89905E+13,UN,O-708,Oriental (ORIE),Pan American Energy,-45.95258,-68.68264,7608,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1013371.901
8.89905E+13,UN,O-709,Oriental (ORIE),Pan American Energy,-45.96707,-68.68511,7431,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,868456.6561
8.89905E+13,UN,O-711,Oriental (ORIE),Pan American Energy,-45.97001,-68.68794,7496,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,978697.2184
8.89905E+13,UN,O-812,Oriental (ORIE),Pan American Energy,-45.94832,-68.67856,8782,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1183572.06
8.89905E+13,UN,TP-810,Tres Picos (TPIC),Pan American Energy LLC,-45.89146,-68.61676,8038,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,860199.4038
8.89905E+13,UN,TP-906,Tres Picos (TPIC),Pan American Energy,-45.86934,-68.60629,8612,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,989969.6974
8.89905E+13,UN,VH-651,Valle Hermoso (VAHE),Pan American Energy,-45.81677,-68.50249,6351,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,707111.0172
8.89905E+13,UN,VH-801,Valle Hermoso (VAHE),Pan American Energy,-45.78922,-68.51666,5685,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,781006.5857
8.89905E+13,UN,VH-852,Valle Hermoso (VAHE),Pan American Energy,-45.79405,-68.50135,6407,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,719717.3665
8.89905E+13,UN,VH-941,Valle Hermoso (VAHE),Pan American Energy,-45.78502,-68.49343,5344,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,721002.8098
8.89905E+13,UN,VH-1010,Valle Hermoso (VAHE),Pan American Energy,-45.80284,-68.51133,6076,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,773999.9431
8.89905E+13,UN,VM-5,Valle Martin (VAMA),Pan American Energy,-45.87542,-68.66301,7378,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,739058.4868
8.89905E+13,UN,VM-22,Valle Martin (VAMA),Pan American Energy,-45.87456,-68.64825,7165,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,877409.7299
8.89905E+13,UN,VM-896,Valle Martin (VAMA),Pan American Energy,-45.85143,-68.64375,7165,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,722576.267
8.89905E+13,UN,VM-944,Valle Martin (VAMA),Pan American Energy,-45.86226,-68.65562,7424,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,915265.3106
8.89905E+13,UN,Z-78,Zorro (ZOR),Pan American Energy,-45.88685334,-68.47899897,8169,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,850726.3754
8.89905E+13,UN,Z-81,Zorro (ZOR),Pan American Energy,-45.90392,-68.51186,8146,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1082427.304
8.89905E+13,UN,Z-100,Zorro (ZOR),Pan American Energy,-45.88864,-68.49059,7670,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,960248.177
8.89905E+13,UN,Z-109,Zorro (ZOR),Pan American Energy,-45.90428,-68.52785,8257,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,881441.0769
8.89905E+13,UN,Z-148,Zorro (ZOR),Pan American Energy,-45.91190062,-68.59171916,7414,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,892801.0646
8.89905E+13,UN,Z-150,Zorro (ZOR),Pan American Energy,-45.90918,-68.58176,7818,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,960132.6316
8.89905E+13,UN,Z-174,Zorro (ZOR),Pan American Energy,-45.87857,-68.55748,7286,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,756747.9867
8.89905E+13,UN,Z-179,Zorro (ZOR),Pan American Energy,-45.84290081,-68.55766372,7208,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,740552.9314
8.89905E+13,UN,Z-812,Zorro (ZOR),Pan American Energy,-45.90129,-68.53519,8149,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,955984.0399
8.89905E+13,UN,Z-817,Zorro (ZOR),Pan American Energy,-45.88829,-68.47538,8418,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,882045.9914
8.89905E+13,UN,Z-828,Zorro (ZOR),Pan American Energy,-45.89198,-68.55032,7513,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,880681.5355
8.89905E+13,UN,Z-838,Zorro (ZOR),Pan American Energy,-45.9149001,-68.59434893,8070,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,876852.393
8.89905E+13,UN,Z-839,Zorro (ZOR),Pan American Energy,-45.91428,-68.59916,8149,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1031767.417
8.89905E+13,UN,Z-858,Zorro (ZOR),Pan American Energy,-45.86520756,-68.55816524,7588,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,946127.8424
8.89905E+13,UN,Z-867,Zorro (ZOR),Pan American Energy,-45.90069,-68.49606,7890,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1046078.062
8.89905E+13,UN,IA-873,Zorro (ZOR),Pan American Energy,-45.89107,-68.49722,7887,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,835582.274
8.89905E+13,UN,Z-897,Zorro (ZOR),Pan American Energy,-45.89155,-68.53957,7644,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,751900.1751
8.89905E+13,UN,Z-926,Zorro (ZOR),Pan American Energy,-45.86996,-68.56998,8612,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1090735.532
8.89905E+13,UN,Z-930,Zorro (ZOR),Pan American Energy,-45.86782,-68.56042,7572,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,759894.9013
8.89905E+13,UN,Z-933,Zorro (ZOR),Pan American Energy,-45.86332232,-68.572202,7450,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,725990.8052
8.89905E+13,UN,Z-945,Zorro (ZOR),Pan American Energy,-45.85768,-68.55503,7549,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,915627.2398
8.89905E+13,UN,Z-957,Zorro (ZOR),Pan American Energy,-45.92374,-68.51919,8471,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1113253.303
8.89905E+13,UN,Z-984,Zorro (ZOR),Pan American Energy,-45.93631,-68.55474,7772,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,982421.8602
8.89905E+13,UN,Z-1015,Zorro (ZOR),Pan American Energy,-45.89779,-68.55699,7972,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,934567.3493
8.89905E+13,UN,Z-1016,Zorro (ZOR),Pan American Energy,-45.90505,-68.53842,8005,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,857292.9257
8.89905E+13,UN,Z-1040,Zorro (ZOR),Pan American Energy,-45.90553,-68.57552,8228,NULL,NULL,NULL,Comodoro Rivadavia,Unassigned,Chubut,1059302.07
